id,conformed_submission_type,filer_central_index_key,filer_former_company_former_conformed_name,filer_company_conformed_name,accession_number,filed_as_of_date,conformed_period_of_report
000113/1135152/0001135152-16-000049.txt,CORRESP,0001135152,,FMC TECHNOLOGIES INC,0001135152-16-000049,2016-05-24 00:00:00+00:00,2016-07-25 00:00:00+00:00
000141/1414040/0001049169-17-000053.txt,CORRESP,0001414040,,ALPS ETF Trust,0001049169-17-000053,2017-02-09 00:00:00+00:00,2017-09-21 00:00:00+00:00
000140/1408100/0001193125-17-269256.txt,CORRESP,0001408100,Prospect Acquisition Corp,"Kennedy-Wilson Holdings, Inc.",0001193125-17-269256,2017-08-28 00:00:00+00:00,2017-10-17 00:00:00+00:00
000005/51253/0001193125-17-168944.txt,CORRESP,0000051253,VANAMERIGEN HAEBLER INC,INTERNATIONAL FLAVORS & FRAGRANCES INC,0001193125-17-168944,2017-05-12 00:00:00+00:00,2017-06-28 00:00:00+00:00
000169/1690680/0001193125-17-360785.txt,CORRESP,0001690680,"NRE DELAWARE, INC.","NEWMARK GROUP, INC.",0001193125-17-360785,2017-12-05 00:00:00+00:00,2018-01-15 00:00:00+00:00
000128/1281895/0001193125-17-357669.txt,CORRESP,0001281895,INOTEK PHARMACEUTICALS CORP,INOTEK PHARMACEUTICALS CORP,0001193125-17-357669,2017-11-30 00:00:00+00:00,2018-01-11 00:00:00+00:00
000086/861878/0001564590-17-013418.txt,CORRESP,0000861878,,STERICYCLE INC,0001564590-17-013418,2017-07-14 00:00:00+00:00,2017-10-17 00:00:00+00:00
000132/1329394/0001193125-16-697304.txt,CORRESP,0001329394,,Silicon Motion Technology CORP,0001193125-16-697304,2016-08-30 00:00:00+00:00,2016-10-28 00:00:00+00:00
000158/1587987/0001144204-16-121054.txt,CORRESP,0001587987,,Newtek Business Services Corp.,0001144204-16-121054,2016-08-24 00:00:00+00:00,2016-09-29 00:00:00+00:00
000160/1603993/0001144204-17-065514.txt,CORRESP,0001603993,,"HEBRON TECHNOLOGY CO., LTD",0001144204-17-065514,2017-12-27 00:00:00+00:00,2018-03-08 00:00:00+00:00
000115/1157377/0001193125-16-736834.txt,CORRESP,0001157377,,ADVISORY BOARD CO,0001193125-16-736834,2016-10-12 00:00:00+00:00,2016-11-29 00:00:00+00:00
000094/946581/0000899140-16-001606.txt,CORRESP,0000946581,,TAKE TWO INTERACTIVE SOFTWARE INC,0000899140-16-001606,2016-09-22 00:00:00+00:00,2016-11-04 00:00:00+00:00
000082/825542/0001552781-17-000150.txt,CORRESP,0000825542,SCOTTS COMPANY,SCOTTS MIRACLE-GRO CO,0001552781-17-000150,2017-03-21 00:00:00+00:00,2017-05-23 00:00:00+00:00
000130/1305197/0001305197-17-000007.txt,CORRESP,0001305197,Fiduciary/Claymore MLP Opportunity Fund,FIDUCIARY/CLAYMORE MLP OPPORTUNITY FUND,0001305197-17-000007,2017-07-28 00:00:00+00:00,2017-08-28 00:00:00+00:00
000168/1688941/0001193125-17-024447.txt,CORRESP,0001688941,,"Foundation Building Materials, Inc.",0001193125-17-024447,2017-01-31 00:00:00+00:00,2017-03-10 00:00:00+00:00
000116/1163653/0001193125-17-114717.txt,CORRESP,0001163653,,NOMURA HOLDINGS INC,0001193125-17-114717,2017-04-07 00:00:00+00:00,2017-06-13 00:00:00+00:00
000149/1499781/0001144204-17-046454.txt,CORRESP,0001499781,,BITAUTO HOLDINGS LTD,0001144204-17-046454,2017-09-05 00:00:00+00:00,2017-11-02 00:00:00+00:00
000113/1133062/0001144204-17-012777.txt,CORRESP,0001133062,JANEL WORLD TRADE LTD,JANEL CORP,0001144204-17-012777,2017-03-03 00:00:00+00:00,2017-05-08 00:00:00+00:00
000003/33619/0001193125-16-531988.txt,CORRESP,0000033619,ESTERLINE CORP,ESTERLINE TECHNOLOGIES CORP,0001193125-16-531988,2016-04-06 00:00:00+00:00,2016-05-20 00:00:00+00:00
000165/1655075/0001193125-16-501515.txt,CORRESP,0001655075,,"Armstrong Flooring, Inc.",0001193125-16-501515,2016-03-11 00:00:00+00:00,2016-04-12 00:00:00+00:00
000125/1251769/0001104659-16-156446.txt,CORRESP,0001251769,"LPATH, INC","LPATH, INC",0001104659-16-156446,2016-11-14 00:00:00+00:00,2017-01-12 00:00:00+00:00
000159/1595761/0001104659-17-043158.txt,CORRESP,0001595761,,WEIBO Corp,0001104659-17-043158,2017-07-03 00:00:00+00:00,2017-08-08 00:00:00+00:00
000146/1469395/0001104659-17-000309.txt,CORRESP,0001469395,,Pampa Energy Inc.,0001104659-17-000309,2017-01-03 00:00:00+00:00,2017-03-01 00:00:00+00:00
000153/1538375/0001104659-16-144879.txt,CORRESP,0001538375,Luxoft Holding Inc.,"Luxoft Holding, Inc",0001104659-16-144879,2016-09-15 00:00:00+00:00,2016-11-03 00:00:00+00:00
000070/701817/0001193125-17-271316.txt,CORRESP,0000701817,TRUSTFUNDS TAX EXEMPT TRUST,SEI TAX EXEMPT TRUST,0001193125-17-271316,2017-08-29 00:00:00+00:00,2017-09-27 00:00:00+00:00
000070/701939/0001193125-17-271316.txt,CORRESP,0000701939,SEI CASH & PLUS TRUST,SEI DAILY INCOME TRUST /MA/,0001193125-17-271316,2017-08-29 00:00:00+00:00,2017-09-27 00:00:00+00:00
000083/835597/0001193125-17-271316.txt,CORRESP,0000835597,SEI INTERNATIONAL TRUST,SEI INSTITUTIONAL INTERNATIONAL TRUST,0001193125-17-271316,2017-08-29 00:00:00+00:00,2017-09-27 00:00:00+00:00
000100/1003632/0001193125-17-271316.txt,CORRESP,0001003632,,SEI ASSET ALLOCATION TRUST,0001193125-17-271316,2017-08-29 00:00:00+00:00,2017-09-27 00:00:00+00:00
000157/1578845/0001193125-16-753633.txt,CORRESP,0001578845,Actavis plc,Allergan plc,0001193125-16-753633,2016-10-31 00:00:00+00:00,2017-02-09 00:00:00+00:00
000000/6955/0000006955-18-000006.txt,CORRESP,0000006955,APPLIED POWER INC,ACTUANT CORP,0000006955-18-000006,2018-01-09 00:00:00+00:00,2018-02-21 00:00:00+00:00
000007/74303/0000074303-16-000100.txt,CORRESP,0000074303,OLIN MATHIESON CHEMICAL CORP,OLIN CORP,0000074303-16-000100,2016-04-11 00:00:00+00:00,2016-05-10 00:00:00+00:00
000157/1579252/0001579252-16-000220.txt,CORRESP,0001579252,Quinpario Acquisition Corp.,"Jason Industries, Inc.",0001579252-16-000220,2016-09-29 00:00:00+00:00,2016-11-01 00:00:00+00:00
000131/1310445/0001571049-16-013721.txt,CORRESP,0001310445,DCA Total Return Fund,Virtus Total Return Fund,0001571049-16-013721,2016-04-07 00:00:00+00:00,2016-07-28 00:00:00+00:00
000083/832988/0001628280-16-020105.txt,CORRESP,0000832988,SIGNET GROUP PLC,SIGNET JEWELERS LTD,0001628280-16-020105,2016-10-18 00:00:00+00:00,2016-11-18 00:00:00+00:00
000135/1358762/0001193125-16-478858.txt,CORRESP,0001358762,,REATA PHARMACEUTICALS INC,0001193125-16-478858,2016-02-25 00:00:00+00:00,2016-06-27 00:00:00+00:00
000135/1352280/0001193125-16-772095.txt,CORRESP,0001352280,RIVERSOURCE SERIES TRUST,Columbia Funds Series Trust II,0001193125-16-772095,2016-11-18 00:00:00+00:00,2017-09-01 00:00:00+00:00
000166/1669812/0001193125-16-695746.txt,CORRESP,0001669812,,"LSC Communications, Inc.",0001193125-16-695746,2016-08-29 00:00:00+00:00,2016-10-19 00:00:00+00:00
000170/1708405/0001104659-17-049039.txt,CORRESP,0001708405,,Tremont Mortgage Trust,0001104659-17-049039,2017-08-02 00:00:00+00:00,2017-10-12 00:00:00+00:00
000149/1495153/0001193125-17-124585.txt,CORRESP,0001495153,,MakeMyTrip Ltd,0001193125-17-124585,2017-04-14 00:00:00+00:00,2017-08-23 00:00:00+00:00
000007/78890/0000078890-17-000048.txt,CORRESP,0000078890,PITTSTON CO,BRINKS CO,0000078890-17-000048,2017-08-14 00:00:00+00:00,2017-10-18 00:00:00+00:00
000153/1539996/0001580642-16-006630.txt,CORRESP,0001539996,,AMERICAFIRST QUANTITATIVE FUNDS,0001580642-16-006630,2016-02-03 00:00:00+00:00,2016-03-15 00:00:00+00:00
000137/1378992/0001571049-16-020216.txt,CORRESP,0001378992,,BERRY PLASTICS GROUP INC,0001571049-16-020216,2016-11-29 00:00:00+00:00,2017-01-31 00:00:00+00:00
000154/1544856/0001654954-17-001009.txt,CORRESP,0001544856,,Cencosud S.A.,0001654954-17-001009,2017-02-13 00:00:00+00:00,2017-03-21 00:00:00+00:00
000140/1403166/0001193125-17-034182.txt,CORRESP,0001403166,,Master Trust,0001193125-17-034182,2017-02-08 00:00:00+00:00,2017-06-23 00:00:00+00:00
000075/756913/0001193125-16-666804.txt,CORRESP,0000756913,JOHN HANCOCK TRUST,JOHN HANCOCK VARIABLE INSURANCE TRUST,0001193125-16-666804,2016-08-01 00:00:00+00:00,2016-10-31 00:00:00+00:00
000103/1039667/0001193125-16-497836.txt,CORRESP,0001039667,,SPIRIT OF AMERICA INVESTMENT FUND INC,0001193125-16-497836,2016-03-09 00:00:00+00:00,2016-06-08 00:00:00+00:00
000101/1013238/0001193125-16-625160.txt,CORRESP,0001013238,,ARADIGM CORP,0001193125-16-625160,2016-06-17 00:00:00+00:00,2016-08-05 00:00:00+00:00
000133/1332639/0001193125-17-128939.txt,CORRESP,0001332639,,Seaspan CORP,0001193125-17-128939,2017-04-19 00:00:00+00:00,2017-05-23 00:00:00+00:00
000133/1332639/0001193125-17-128946.txt,CORRESP,0001332639,,Seaspan CORP,0001193125-17-128946,2017-04-19 00:00:00+00:00,2017-05-23 00:00:00+00:00
000133/1332639/0001193125-17-128957.txt,CORRESP,0001332639,,Seaspan CORP,0001193125-17-128957,2017-04-19 00:00:00+00:00,2017-05-23 00:00:00+00:00
000031/315812/0001104659-16-129297.txt,CORRESP,0000315812,MORGAN STANLEY DEAN WITTER TAX FREE DAILY INCOME T,MORGAN STANLEY TAX FREE DAILY INCOME TRUST,0001104659-16-129297,2016-06-24 00:00:00+00:00,2016-08-01 00:00:00+00:00
000151/1517399/0001104659-16-119549.txt,CORRESP,0001517399,,Grupo Supervielle S.A.,0001104659-16-119549,2016-05-10 00:00:00+00:00,2016-06-16 00:00:00+00:00
000152/1526407/0001398344-16-010477.txt,CORRESP,0001526407,,BPV Family of Funds,0001398344-16-010477,2016-03-01 00:00:00+00:00,2016-04-12 00:00:00+00:00
000112/1126956/0001126956-17-000013.txt,CORRESP,0001126956,LACLEDE GROUP INC,SPIRE INC,0001126956-17-000013,2017-03-16 00:00:00+00:00,2017-05-02 00:00:00+00:00
000112/1126956/0001126956-17-000022.txt,CORRESP,0001126956,LACLEDE GROUP INC,SPIRE INC,0001126956-17-000022,2017-03-31 00:00:00+00:00,2017-05-02 00:00:00+00:00
000146/1466258/0001466258-16-000472.txt,CORRESP,0001466258,,Ingersoll-Rand plc,0001466258-16-000472,2016-06-16 00:00:00+00:00,2016-09-28 00:00:00+00:00
000108/1082744/0001082744-16-000086.txt,CORRESP,0001082744,VIKING MUTUAL FUNDS,Viking Mutual Funds,0001082744-16-000086,2016-07-22 00:00:00+00:00,2016-09-08 00:00:00+00:00
000168/1685316/0001193125-17-015216.txt,CORRESP,0001685316,,ObsEva SA,0001193125-17-015216,2017-01-23 00:00:00+00:00,2017-02-23 00:00:00+00:00
000100/1002517/0001193125-17-078325.txt,CORRESP,0001002517,SCANSOFT INC,"Nuance Communications, Inc.",0001193125-17-078325,2017-03-10 00:00:00+00:00,2017-06-06 00:00:00+00:00
000117/1179500/0001193125-16-611357.txt,CORRESP,0001179500,,COMMUNITY FIRST INC,0001193125-16-611357,2016-06-02 00:00:00+00:00,2016-09-12 00:00:00+00:00
000166/1669812/0001193125-16-715016.txt,CORRESP,0001669812,,"LSC Communications, Inc.",0001193125-16-715016,2016-09-20 00:00:00+00:00,2016-10-19 00:00:00+00:00
000140/1403166/0001193125-16-690193.txt,CORRESP,0001403166,,Master Trust,0001193125-16-690193,2016-08-24 00:00:00+00:00,2016-09-01 00:00:00+00:00
000003/35315/0000278001-17-000029.txt,CORRESP,0000035315,FIDELITY FIXED INCOME TRUST,FIDELITY SALEM STREET TRUST,0000278001-17-000029,2017-12-01 00:00:00+00:00,2018-06-19 00:00:00+00:00
000129/1299033/0001299033-16-000052.txt,CORRESP,0001299033,,"Calamos Asset Management, Inc. /DE/",0001299033-16-000052,2016-12-05 00:00:00+00:00,2017-01-13 00:00:00+00:00
000168/1683471/0000891092-17-006530.txt,CORRESP,0001683471,,Active Weighting Funds ETF Trust,0000891092-17-006530,2017-09-08 00:00:00+00:00,2018-03-28 00:00:00+00:00
000149/1495222/0001144204-16-120569.txt,CORRESP,0001495222,,Oxford Lane Capital Corp.,0001144204-16-120569,2016-08-22 00:00:00+00:00,2016-09-26 00:00:00+00:00
000083/836687/0000836687-16-000279.txt,CORRESP,0000836687,SEPARATE ACCOUNT B OF ING USA ANNUITY LIFE INSURAN,SEPARATE ACCOUNT B OF VOYA INSURANCE & ANNUITY Co,0000836687-16-000279,2016-12-14 00:00:00+00:00,2018-01-23 00:00:00+00:00
000158/1580185/0001580185-16-000146.txt,CORRESP,0001580185,JGWPT Holdings Inc.,J.G. Wentworth Co,0001580185-16-000146,2016-10-07 00:00:00+00:00,2017-01-30 00:00:00+00:00
000035/355916/0001193125-18-025245.txt,CORRESP,0000355916,"FAM Variable Series Funds, Inc.","BlackRock Variable Series Funds, Inc.",0001193125-18-025245,2018-01-30 00:00:00+00:00,2018-05-04 00:00:00+00:00
000166/1668438/0001668438-17-000012.txt,CORRESP,0001668438,China Integrated Media Corp Ltd,Integrated Media Technology Ltd,0001668438-17-000012,2017-04-19 00:00:00+00:00,2017-08-24 00:00:00+00:00
000167/1675033/0001104659-16-145265.txt,CORRESP,0001675033,,Great Elm Capital Corp.,0001104659-16-145265,2016-09-16 00:00:00+00:00,2016-12-13 00:00:00+00:00
000169/1694028/0001193125-17-378802.txt,CORRESP,0001694028,,Liberty Oilfield Services Inc.,0001193125-17-378802,2017-12-26 00:00:00+00:00,2018-02-16 00:00:00+00:00
000166/1661806/0001571049-16-011474.txt,CORRESP,0001661806,,NorthStar Real Estate Capital Income Fund-T,0001571049-16-011474,2016-02-03 00:00:00+00:00,2016-06-27 00:00:00+00:00
000109/1094517/0001193125-16-509374.txt,CORRESP,0001094517,,TOYOTA MOTOR CORP/,0001193125-16-509374,2016-03-18 00:00:00+00:00,2016-07-22 00:00:00+00:00
000086/868857/0001104659-16-090693.txt,CORRESP,0000868857,AECOM TECHNOLOGY CORP,AECOM,0001104659-16-090693,2016-01-20 00:00:00+00:00,2016-05-06 00:00:00+00:00
000159/1596967/0001104659-16-127406.txt,CORRESP,0001596967,,Moelis & Co,0001104659-16-127406,2016-06-15 00:00:00+00:00,2016-07-26 00:00:00+00:00
000166/1669792/0001104659-16-124107.txt,CORRESP,0001669792,,"AdvancePierre Foods Holdings, Inc.",0001104659-16-124107,2016-05-27 00:00:00+00:00,2016-08-11 00:00:00+00:00
000104/1040593/0001040593-16-000166.txt,CORRESP,0001040593,,CARRIZO OIL & GAS INC,0001040593-16-000166,2016-05-03 00:00:00+00:00,2016-06-14 00:00:00+00:00
000090/904163/0001193125-16-644233.txt,CORRESP,0000904163,,AMERICAN NATIONAL INSURANCE CO /TX/,0001193125-16-644233,2016-07-08 00:00:00+00:00,2016-08-10 00:00:00+00:00
000161/1616862/0001193125-16-759136.txt,CORRESP,0001616862,,Axalta Coating Systems Ltd.,0001193125-16-759136,2016-11-03 00:00:00+00:00,2016-12-13 00:00:00+00:00
000153/1534701/0001534701-17-000099.txt,CORRESP,0001534701,,Phillips 66,0001534701-17-000099,2017-10-23 00:00:00+00:00,2017-12-07 00:00:00+00:00
000110/1106838/0001493152-16-015656.txt,CORRESP,0001106838,TULVINE SYSTEMS INC,"Chanticleer Holdings, Inc.",0001493152-16-015656,2016-12-05 00:00:00+00:00,2017-01-17 00:00:00+00:00
000141/1415726/0000898531-17-000385.txt,CORRESP,0001415726,INNOVATOR ETFS TRUST,Academy Funds Trust,0000898531-17-000385,2017-07-21 00:00:00+00:00,2018-10-19 00:00:00+00:00
000165/1655544/0001193125-16-422283.txt,CORRESP,0001655544,,Nuveen Municipal 2021 Target Term Fund,0001193125-16-422283,2016-01-06 00:00:00+00:00,2016-03-07 00:00:00+00:00
000137/1372807/0001144204-17-037498.txt,CORRESP,0001372807,Kohlberg Capital CORP,"KCAP Financial, Inc.",0001144204-17-037498,2017-07-20 00:00:00+00:00,2017-08-28 00:00:00+00:00
000168/1688568/0001193125-17-005873.txt,CORRESP,0001688568,,"Everett SpinCo, Inc.",0001193125-17-005873,2017-01-09 00:00:00+00:00,2017-03-30 00:00:00+00:00
000169/1694028/0001193125-17-043014.txt,CORRESP,0001694028,,Liberty Oilfield Services Inc.,0001193125-17-043014,2017-02-14 00:00:00+00:00,2018-02-16 00:00:00+00:00
000156/1563407/0001104659-16-113520.txt,CORRESP,0001563407,Smart & Final Stores,"Smart & Final Stores, Inc.",0001104659-16-113520,2016-04-22 00:00:00+00:00,2016-06-07 00:00:00+00:00
000148/1487101/0001487101-16-000043.txt,CORRESP,0001487101,,KEYW HOLDING CORP,0001487101-16-000043,2016-01-04 00:00:00+00:00,2016-06-20 00:00:00+00:00
000150/1509470/0001144204-16-113912.txt,CORRESP,0001509470,NeXt Innovation Corp.,GSV Capital Corp.,0001144204-16-113912,2016-07-21 00:00:00+00:00,2016-08-31 00:00:00+00:00
000151/1514705/0001193125-16-705533.txt,CORRESP,0001514705,,"SunCoke Energy, Inc.",0001193125-16-705533,2016-09-08 00:00:00+00:00,2016-12-14 00:00:00+00:00
000008/88048/0000088053-17-000680.txt,CORRESP,0000088048,DWS SECURITIES TRUST,DEUTSCHE SECURITIES TRUST,0000088053-17-000680,2017-04-21 00:00:00+00:00,2017-05-31 00:00:00+00:00
000008/88053/0000088053-17-000680.txt,CORRESP,0000088053,"DWS INTERNATIONAL FUND, INC.","DEUTSCHE INTERNATIONAL FUND, INC.",0000088053-17-000680,2017-04-21 00:00:00+00:00,2017-05-31 00:00:00+00:00
000008/88064/0000088053-17-000680.txt,CORRESP,0000088064,DWS INVESTMENT TRUST,DEUTSCHE INVESTMENT TRUST,0000088053-17-000680,2017-04-21 00:00:00+00:00,2017-05-31 00:00:00+00:00
000071/714287/0000088053-17-000680.txt,CORRESP,0000714287,DWS STATE TAX-FREE INCOME SERIES,DEUTSCHE STATE TAX-FREE INCOME SERIES,0000088053-17-000680,2017-04-21 00:00:00+00:00,2017-05-31 00:00:00+00:00
000074/747677/0000088053-17-000680.txt,CORRESP,0000747677,DWS INCOME TRUST,DEUTSCHE INCOME TRUST,0000088053-17-000680,2017-04-21 00:00:00+00:00,2017-05-31 00:00:00+00:00
000079/793597/0000088053-17-000680.txt,CORRESP,0000793597,"DWS GLOBAL/INTERNATIONAL FUND, INC.","DEUTSCHE GLOBAL/INTERNATIONAL FUND, INC.",0000088053-17-000680,2017-04-21 00:00:00+00:00,2017-05-31 00:00:00+00:00
000086/863209/0000088053-17-000680.txt,CORRESP,0000863209,,INVESTORS CASH TRUST,0000088053-17-000680,2017-04-21 00:00:00+00:00,2017-05-31 00:00:00+00:00
000092/926425/0000088053-17-000680.txt,CORRESP,0000926425,DEUTSCHE TARGET DATE SERIES,DEUTSCHE ASSET ALLOCATION TRUST,0000088053-17-000680,2017-04-21 00:00:00+00:00,2017-05-31 00:00:00+00:00
000100/1006373/0000088053-17-000680.txt,CORRESP,0001006373,DWS INVESTMENTS VIT FUNDS,DEUTSCHE INVESTMENTS VIT FUNDS,0000088053-17-000680,2017-04-21 00:00:00+00:00,2017-05-31 00:00:00+00:00
000007/76321/0000076321-16-000058.txt,CORRESP,0000076321,,PARKER DRILLING CO /DE/,0000076321-16-000058,2016-01-21 00:00:00+00:00,2016-10-05 00:00:00+00:00
000137/1378992/0001378992-16-000099.txt,CORRESP,0001378992,,BERRY PLASTICS GROUP INC,0001378992-16-000099,2016-12-12 00:00:00+00:00,2017-01-17 00:00:00+00:00
000137/1370450/0001104659-17-046837.txt,CORRESP,0001370450,,"Willdan Group, Inc.",0001104659-17-046837,2017-07-25 00:00:00+00:00,2017-12-18 00:00:00+00:00
000081/812074/0001104659-17-022122.txt,CORRESP,0000812074,OWENS-ILLINOIS INC /DE/,OWENS ILLINOIS INC /DE/,0001104659-17-022122,2017-04-07 00:00:00+00:00,2017-05-23 00:00:00+00:00
000080/808461/0001104659-17-069655.txt,CORRESP,0000808461,,GENERAL COMMUNICATION INC,0001104659-17-069655,2017-11-20 00:00:00+00:00,2018-02-09 00:00:00+00:00
000151/1518832/0001518832-17-000015.txt,CORRESP,0001518832,,"WPX ENERGY, INC.",0001518832-17-000015,2017-08-04 00:00:00+00:00,2017-10-27 00:00:00+00:00
000100/1004155/0001004155-17-000002.txt,CORRESP,0001004155,AGL RESOURCES INC,SOUTHERN Co GAS,0001004155-17-000002,2017-01-09 00:00:00+00:00,2017-03-03 00:00:00+00:00
000115/1156388/0001193125-16-628745.txt,CORRESP,0001156388,BIG 5 SPORTING GOODS CORP,BIG 5 SPORTING GOODS Corp,0001193125-16-628745,2016-06-22 00:00:00+00:00,2016-08-03 00:00:00+00:00
000116/1167609/0001193125-17-014251.txt,CORRESP,0001167609,FIRST METLIFE INVESTORS INSURANCE CO,FIRST METLIFE INVESTORS INSURANCE CO,0001193125-17-014251,2017-01-20 00:00:00+00:00,2017-03-20 00:00:00+00:00
000111/1110783/0001110783-16-000379.txt,CORRESP,0001110783,,MONSANTO CO /NEW/,0001110783-16-000379,2016-03-17 00:00:00+00:00,2016-04-26 00:00:00+00:00
000165/1659122/0001193125-17-072133.txt,CORRESP,0001659122,KLR Energy Acquisition Corp.,KLR Energy Acquisition Corp.,0001193125-17-072133,2017-03-06 00:00:00+00:00,2017-05-10 00:00:00+00:00
000126/1269238/0001104659-16-146187.txt,CORRESP,0001269238,,CTRIP COM INTERNATIONAL LTD,0001104659-16-146187,2016-09-23 00:00:00+00:00,2017-03-07 00:00:00+00:00
000009/97210/0001193125-17-168428.txt,CORRESP,0000097210,TERADYNE INC,"TERADYNE, INC",0001193125-17-168428,2017-05-12 00:00:00+00:00,2017-06-22 00:00:00+00:00
000137/1377167/0001683168-16-000784.txt,CORRESP,0001377167,PACIFIC OIL Co,"Financial Gravity Companies, Inc.",0001683168-16-000784,2016-11-25 00:00:00+00:00,2017-03-22 00:00:00+00:00
000169/1693256/0001104659-17-022307.txt,CORRESP,0001693256,,"Select Energy Services, Inc.",0001104659-17-022307,2017-04-07 00:00:00+00:00,2017-05-18 00:00:00+00:00
000157/1572621/0001193125-16-650663.txt,CORRESP,0001572621,Gra?a & Montero S.A.A.,Grana & Montero S.A.A.,0001193125-16-650663,2016-07-19 00:00:00+00:00,2016-09-21 00:00:00+00:00
000106/1067983/0001193125-16-732679.txt,CORRESP,0001067983,NBH INC,BERKSHIRE HATHAWAY INC,0001193125-16-732679,2016-10-06 00:00:00+00:00,2016-11-21 00:00:00+00:00
000100/1001085/0001193125-16-638468.txt,CORRESP,0001001085,BRASCAN CORP/,BROOKFIELD ASSET MANAGEMENT INC.,0001193125-16-638468,2016-06-30 00:00:00+00:00,2017-03-23 00:00:00+00:00
000166/1668543/0001193125-16-800371.txt,CORRESP,0001668543,NEXPOINT DISTRESSED STRATEGIES FUND,NEXPOINT OPPORTUNISTIC CREDIT FUND,0001193125-16-800371,2016-12-21 00:00:00+00:00,2017-05-23 00:00:00+00:00
000088/883980/0001628280-17-003668.txt,CORRESP,0000883980,,FIRST DATA CORP,0001628280-17-003668,2017-04-17 00:00:00+00:00,2017-05-22 00:00:00+00:00
000129/1297704/0001628280-16-020066.txt,CORRESP,0001297704,NGP Capital Resources Co,OHA Investment Corp,0001628280-16-020066,2016-10-13 00:00:00+00:00,2017-07-06 00:00:00+00:00
000002/27574/0001680359-17-000059.txt,CORRESP,0000027574,DELAWARE GROUP EQUITY FUNDS II INC,DELAWARE GROUP EQUITY FUNDS II,0001680359-17-000059,2017-03-02 00:00:00+00:00,2018-06-11 00:00:00+00:00
000002/27801/0001680359-17-000059.txt,CORRESP,0000027801,DELAWARE GROUP EQUITY FUNDS I INC,DELAWARE GROUP EQUITY FUNDS I,0001680359-17-000059,2017-03-02 00:00:00+00:00,2018-06-11 00:00:00+00:00
000002/27825/0001680359-17-000059.txt,CORRESP,0000027825,DELAWARE GROUP INCOME FUNDS INC,DELAWARE GROUP INCOME FUNDS,0001680359-17-000059,2017-03-02 00:00:00+00:00,2018-06-11 00:00:00+00:00
